possibly_sensitive,lang,tweet_id,text,created_at,type
False,fr,1466159768062636036,Covid-19: 192 nouveaux cas 152 guérisons et 5 décès https://t.co/ekeen9lU3N via @Algérie62,2021-11-29 21:38:23+00:00,
False,en,1466159766523183107,"@BoredBilionaire You are correct,  it's a bad day all around. Low volume and everyone scared of Covid. We will get the next one.",2021-11-29 21:38:22+00:00,replied_to
False,en,1466159765541859337,"🔐 Did you know that an FBI report revealed that since the start of the COVID-19 pandemic, #cybercrimes have increased by more than 300%? 😱

Read more here!👇👇
https://t.co/0ZdSsKm0uD https://t.co/64wJ00lI3V",2021-11-29 21:38:22+00:00,
False,en,1466159765059510282,@SchmittNYC Wait didn’t you already speak out on this already? https://t.co/booA0CwYZM,2021-11-29 21:38:22+00:00,replied_to
False,de,1466159764715544576,"@dichterpoet Schon ein wenig makaber, da ja wirklich Menschen an der Impfung sterben.
Um wieviel besser sind sie als Leute die Covid verharmlosen ?",2021-11-29 21:38:22+00:00,replied_to
False,en,1466159763486609408,"New Post: Who will get COVID-19 vaccine booster shots in Pakistan? – Geo News https://t.co/KnHK5Ufzhl 
.

#pakistan #pakistannews #ptigovernment #imrankhanpti",2021-11-29 21:38:22+00:00,
False,en,1466159763469881353,"«A majority of Americans — 72 percent — believe the COVID-19 pandemic originated with a lab leak in Wuhan, China and that the Chinese government then lied about it, a new poll found.» https://t.co/gb9ivhvpZ6",2021-11-29 21:38:22+00:00,
False,en,1466159763104755713,Co-founder of Christian TV network that railed against vaccines dies of Covid-19 https://t.co/LFuAuf27y1,2021-11-29 21:38:22+00:00,
False,en,1466159762521964551,"First US case of omicron Covid-19 variant detected in California, CDC says.

@auraxchan https://t.co/DuXxDUQNyG",2021-11-29 21:38:21+00:00,
False,en,1466159761712242691,@WRBethesda WHY DID YOU LET SOMEONE WITH COVID TRAVEL?,2021-11-29 21:38:21+00:00,replied_to
False,es,1466159760240218112,besit0s??? aunque tenga covid???? porfa?????,2021-11-29 21:38:21+00:00,
False,nl,1466159760064065550,"@DieTukkerfries Dit klopt zo niet. AGES heeft het erg onhandig opgeschreven, imo. Het betekend dat (mede door opschaling normaal en IC bedden - en mss afschaling reguliere zorg) er per vanochtend in Oostenrijk nog max 1900 normaalbedden en 539 IC bedden beschikbaar waren voor covid-patiënten.",2021-11-29 21:38:21+00:00,replied_to
False,en,1466159760064012294,If everyone who is medically able to get vaccinated would then we can get this pandemic down to a yearly problem like we did with the flu. Do it for those who can't fight the covid unless you do. tks from all who care about our world. https://t.co/mN2SF4L4lA,2021-11-29 21:38:21+00:00,quoted
False,en,1466159759405559811,"No, vaccinated people are not 'just as infectious' as unvaccinated people if they get COVID https://t.co/p5hGz0i7OH a través de @ConversationEDU",2021-11-29 21:38:21+00:00,
False,en,1466159758495432713,@Stapes Not worried about Covid killing me but concerned your act might.,2021-11-29 21:38:21+00:00,replied_to
False,en,1466159758281482244,When you get your covid shot and suddenly everyone decides to grab you by your arm 😭,2021-11-29 21:38:20+00:00,
False,en,1466159758264573952,“The Viral Underclass”: COVID-19 and AIDS Show What Happens When Inequality and Disease Collide https://t.co/2Qf52aAjW1 via @democracynow,2021-11-29 21:38:20+00:00,
False,en,1466159757325225985,"LE SNITCH HAS THE VID: Fully-vaccinated Lebron James tests positive for COVID-19 and will miss several games. 
@KingJames 
#LeVid",2021-11-29 21:38:20+00:00,
False,pt,1466159755462942732,já é dezembro e eu só consigo pensar que esse ano entrei pra estatística de positivada p covid,2021-11-29 21:38:20+00:00,
False,nl,1466159755324542976,@Bartes73193791 Ah je gaat je niet laten vaccineren tegen covid,2021-11-29 21:38:20+00:00,replied_to
False,en,1466159755072790540,"Psaki Falsely Claims Trump Told People to ""Inject Bleach"" After Peter Doocy Points Out There Have Been More Covid Deaths Under Biden Than Trump (VIDEO) https://t.co/WEO0TXZMH5 via @gatewaypundit",2021-11-29 21:38:20+00:00,
False,en,1466159752476610563,"The Small Business Administration SBA wants small businesses to be aware of COVID related funds that are still available https://t.co/13P4TfkvKy
.
#smallbusiness #sbaloans #covidrelief #chicagobusiness #newyorkbusiness #florida #miami #atlantabusiness #losangelesbusiness #huston",2021-11-29 21:38:19+00:00,
False,en,1466159752426278913,@RMaioris So Biden is doing worse at handling covid than a guy who said that. Good job,2021-11-29 21:38:19+00:00,replied_to
False,en,1466159751272833028,@KingJames LeFramed with COVID-19,2021-11-29 21:38:19+00:00,replied_to
False,en,1466159750295527426,"@fastdogsusa @ZeroCOVID4Ever No it ain’t, I bet you believed them when they said get the vax so you can return to normal &amp; then I bet you believed them like Everyone I hear who caught covid after being vaxed that” boy that stuff would’ve killed me had I not taken the vax?",2021-11-29 21:38:19+00:00,replied_to
False,en,1466159750106734593,How Covid-19 omicron variant could impact return-to-office plans https://t.co/KXBWm0Oigb,2021-11-29 21:38:19+00:00,
False,en,1466159748080979978,"A ""vaccination"" that requires ""revaccination"" and ""booster"" shots is NOT a vaccination. 

https://t.co/4QiGeseBQG",2021-11-29 21:38:18+00:00,
False,es,1466159747036504074,Donald Trump dio positivo en covid días antes del primer debate electoral con Joe Biden y lo ocultó https://t.co/xa48xjp1FP vía @el_pais De Trump (y sus acólitos) me lo creo.,2021-11-29 21:38:18+00:00,
False,it,1466159746319269891,A #nonelarena i medici non dormono per i malati #covid. Come mai non siamo in zona rossa?,2021-11-29 21:38:18+00:00,
False,en,1466159746239676416,"@POTUS If you are vaccinated you can still get covid, transmit covid, and die from/with covid. So ask yourself why you would take the vaccine in the first place.",2021-11-29 21:38:18+00:00,replied_to
False,en,1466159745555853312,"@astrojoe888 @tje2789 @BloggingTheBoys COVID hasnt seriously affected even one athlete

Rodgers was back dominating as soon as the arbitrary fake timeline set out before the season told him he could..no practice, nothing",2021-11-29 21:38:17+00:00,replied_to
False,fr,1466159745149059072,"@vi_xela @JolivetRaphael @JulienPain En l'occurrence la personne défend uniquement des faits. Wonner dit que les autorités de santé 🇮🇹 ont réduit le nombre de morts covid à  3800, c'est factuellement faux. vous extrapolez le reste tout seul",2021-11-29 21:38:17+00:00,replied_to
False,en,1466159744134041600,"I'm seeing a lot of comments regarding the ""pain"" in today's market, so I find this bit of perspective helpful; currently the S&amp;P500 is up 33% vs pre-COVID high (Feb-20),+102% vs COVID ""bottom"" (Mar-20),+20% YTD &amp; only -4% vs recent ALL TIME high. Hard to see how this is painful? https://t.co/IyjfNZQzvf",2021-11-29 21:38:17+00:00,
False,es,1466159743832100864,"Novedades en La Tri 🇪🇨 de cara al partido del sábado ante El Salvador 🇸🇻 en Houston 🇺🇸:

• Desconvocados: Castillo (lesionado) y Reasco (Covid-19 positivo)
• Convocados: José Cifuentes, Joao Ortiz y Janner Corozo. https://t.co/ZWV2HK2qkh",2021-11-29 21:38:17+00:00,
False,en,1466159742993285135,"COVID Cases, Hospitalizations Resume Spikes in Illinois and Indiana After Holiday Lull https://t.co/rp10HtuFyC",2021-11-29 21:38:17+00:00,
False,en,1466159742808727561,LeBron James sidelined by the NBA due to its COVID-19 protocols https://t.co/NDTGqpOTsN #truthPeep #lawfulremedy #peacetalk #auspol https://t.co/VaIFT4XEQY,2021-11-29 21:38:17+00:00,
False,en,1466159742615707657,"'Too late' to close borders, Germany's vote on mandatory jabs: COVID-19 daily bulletin",2021-11-29 21:38:17+00:00,
False,nl,1466159742305415170,"@FietsRia @AlmaTostmann Ook bij Delta was al bekend dat dit vaker symptomen zijn fan hoesten/koorts? Maar symptomen zijn in NL nooit aangepast na maart 2020 naar mate meer bekend werd. Hier is niezen ook nog steeds een symptoom bijvoorbeeld

https://t.co/ljChB9hUCv
https://t.co/avkAMSvKxO",2021-11-29 21:38:17+00:00,replied_to
False,en,1466159739335761929,"@GOP What part of ""98 to 99%"" do the MAGA dumbf'cks fail to understand?

""Staggering COVID-19 Statistic: 98% to 99% of Americans Dying are Unvaccinated - AU/UGA Medical Partnership"" https://t.co/izgijSxXuZ",2021-11-29 21:38:16+00:00,replied_to
False,en,1466159738408873988,@FreedomRockRad1 Click for full Article! #Breaking #News! ---&gt; Psaki Falsely Claims Trump Told People to “Inject Bleach” After Peter Doocy Points Out There Have Been More Covid Deaths Under Bi &lt;--- Freedom Rock Radio https://t.co/sZoDIDnq9n,2021-11-29 21:38:16+00:00,
False,en,1466159738371125254,"@Weaverfooty14 Not COVID,it's the vaccines",2021-11-29 21:38:16+00:00,replied_to
False,en,1466159738350149634,Upper arm felt a bit sore when I stood up a minute ago. Then I remembered I had my covid booster jab this morning. It has felt like a very long day today.,2021-11-29 21:38:16+00:00,
False,en,1466159738341801987,"@maricabowabo I'm so tired of Covid.  Do most of my shopping online and haven't eaten inside a restaurant since this began.  Have only been to my son's home because I know he and my grandbaby girl are vaccinated.  I'm a hermit by temperament, but my last nerve is starting to quiver.",2021-11-29 21:38:16+00:00,replied_to
False,pt,1466159738035458053,Alemanha tem o dia com mais mortos por covid-19 desde fevereiro https://t.co/YwnImmFiPh,2021-11-29 21:38:16+00:00,
False,en,1466159736953446406,@prairiecentrist @JessieSutherl11 @JillofAllTrad14 Queen's Park has no intention of clawing it back. I'm actually surprised that so few COVID funds have been misappropriated to Ontario businesses given how little federal COVID $$ has been properly allocated in Ontario.,2021-11-29 21:38:15+00:00,replied_to
False,en,1466159736756183043,China is dealing with one of its worst Covid-19 outbreaks since Wuhan https://t.co/xF4LMwoMRx,2021-11-29 21:38:15+00:00,
False,en,1466159735145566209,"@Taylor7498 @ABMDresistance @MakisMD @RachelNotley We were denied antibody tests so we paid for them through Ichor labs.  I guess AHS doesn’t want others to know that a high-risk, immune compromised child who is on immunosuppressant meds got covid, recovered without medical care and has antibody counts as high as the vaxxed.",2021-11-29 21:38:15+00:00,replied_to
False,en,1466159733262462977,"@BarbaraBierman Last month, the Ontario Ministry of Health released guidelines for booster shot eligibility. Starting on Page 7, you can find the list of medications that make patients eligible for a third dose. Hope this helps:
https://t.co/7WQn7tZkBS",2021-11-29 21:38:14+00:00,replied_to
False,en,1466159733149163529,@SkyNews Sure it was covid that caused the cardiac arrests and not the BMI above 50?,2021-11-29 21:38:14+00:00,replied_to
False,en,1466159732994056192,"@RodEccles The vaccines reduce the likelihood of infection compared to unvaccinated. Since the emergence of delta it can only stop you getting infected 60% better than if you’re unvaccinated. However, you are 10 times more likely to end up in hospital with Covid if you’re unvaccinated.",2021-11-29 21:38:14+00:00,replied_to
False,en,1466159732276662272,"… The truth is that Kenney knows the Covid injections are a diabolical failure. His hands drip with the blood of deaths and destruction from the injections.
… But, he knows he can never walk the streets again once the truth comes out. He is destroying our lives to save his own. https://t.co/EhL5AU3QLJ",2021-11-29 21:38:14+00:00,
False,pt,1466159731471437825,"@g1 Este parágrafo já diz tudo 👇🏽👇🏽👇🏽

""...e, até o momento, o governo federal não exige o comprovante de vacinação contra Covid-19 de viajantes estrangeiros para a entrada no país, apenas um teste negativo de PCR e um atestado de saúde.""",2021-11-29 21:38:14+00:00,replied_to
False,en,1466159730599026695,Covid is rotten 🦠🥵🥵,2021-11-29 21:38:14+00:00,
False,pt,1466159730540171266,MT volta a ficar 24 horas sem nenhuma morte por covid-19 https://t.co/lIWwfdbhcE,2021-11-29 21:38:14+00:00,
False,en,1466159730125066251,@flyingmuggle @MikeReiss No he just got placed on covid,2021-11-29 21:38:14+00:00,replied_to
False,en,1466159729172836355,"It’s COVID vaccination day for my 6 year old. I’m grateful for this day. Also, I’ve promised to make her favorite dinner &amp; take her directly to the ice cream shop as her treat for being brave 😉",2021-11-29 21:38:14+00:00,
False,es,1466159728279658509,Pues ya se va a terminar el covid-19 y nunca sirvió la notificación del apel https://t.co/KkJkkE7AsG,2021-11-29 21:38:13+00:00,
False,en,1466159727293964290,"@MichealLehane @rtenews So, closing of retail, gyms, hospitality are on the table again tomorrow? So fecking fed up of this Covid theatre by now",2021-11-29 21:38:13+00:00,replied_to
False,en,1466159725981024257,"Why is it that capitalists claim ""businesses deserve profit, they take risks"" but when you want to talk about house prices falling or COVID regulations to protect lives suddenly businesses can never operate with any level of risk",2021-11-29 21:38:13+00:00,
False,es,1466159725708558343,"Ya sea que estén vacunados o no, en medio de la propagación de la nueva variante Ómicron del coronavirus. https://t.co/zQQvH7EYBd",2021-11-29 21:38:13+00:00,
False,pt,1466159725435932691,"Ibovespa cai 1,12% e renova pior fechamento do ano; atraso em votação da PEC e variante ômicron impediram recuperação da Bolsa

No exterior, as Bolsas também inverteram para o terreno negativo com o avanço da nova cepa da Covid

@infomoney 

https://t.co/fv9tX0onkT",2021-11-29 21:38:13+00:00,
False,de,1466159723607117830,"@Wonderb85343835 @AndrSchmitz7 @jCbEeEEe @niklas_mcz @NatalieGrams In der Studie ging es um Erkrankungen mit Symptomen.
Bei der Anzahl der Toten sieht das anders aus.
Die Grafik zeigt die selben Länder wie die obige Grafik, diesmal aber die Anzahl der an Covid-19 Verstorbenen pro 1 Mio Einwohner.
Wieder alle Länder mit höheren Impfquoten. https://t.co/2qAVRzA3kV",2021-11-29 21:38:12+00:00,replied_to
False,pt,1466159723053563909,@DiegoLinks1 @_ferreirajp @kaykegcrf @TNTSportsBR 2019 teve covid né? Animal,2021-11-29 21:38:12+00:00,replied_to
False,en,1466159722189533186,Just got my covid booster shot and my flu shot at the same appointment ✅,2021-11-29 21:38:12+00:00,
False,en,1466159721652666372,"We still have a lot of people (as much as during the shut down time) dying of Covid every day and they're 99.99 pct unvaccinated.  We get new strains because the more unvaccinated, the more it mutates.  We are going to be doing this shit for years.",2021-11-29 21:38:12+00:00,
False,en,1466159721270947845,How do they know it was Delta not the Original Covid-19? Was/is there a test? https://t.co/PMpvOfSulN,2021-11-29 21:38:12+00:00,quoted
False,en,1466159719521923083,@ScottAdamsSays Once I realised that the bug I'd had at Christmas '19 was covid I stopped worrying. No need for a vax.,2021-11-29 21:38:11+00:00,replied_to
False,en,1466159718502748163,"In the latest BHN Puck Links:

-The latest updates on Jake DeBrusk trade rumors
-COVID ravages the Providence Bruins; are the #NHLBruins next?
-The 'Gin and Juice' jerseys are back for #LetsGoPens 

https://t.co/3s6JyrKh5G",2021-11-29 21:38:11+00:00,
False,fr,1466159717965864960,"Ah oue le covid va se faire tabasser là, tu t’es pas attaqué au bon bonhomme https://t.co/ZcYNCcXJry",2021-11-29 21:38:11+00:00,quoted
False,es,1466159717571518471,@elhijodelrayo Por qué el virus del COVID no muta tan rápido como el de VIH .,2021-11-29 21:38:11+00:00,replied_to
False,en,1466159715826737152,Too many people have a vested interest in this permanent Covid emergency. #Hantsrecycling  insists on appointments always empty and no friendly staff to help. #covidlaziness https://t.co/0vNZh0Vfaq https://t.co/mrO8wfxfpQ,2021-11-29 21:38:10+00:00,quoted
False,fr,1466159712479678474,"@f_philippot Tiens j ai cru pendant 10 secondes qu il n allait pas parler du COVID, loupé on y était presque c était le dernier mot encore un effort Florian, je pense que vous avez usé la ficelle jusqu’au bout.",2021-11-29 21:38:10+00:00,replied_to
False,en,1466159711762493441,"Exactly which ""Covid Cult"" is it, in the UK, that's suggesting fining anyone? Another one of your massive generalisations! This really isn't very good! https://t.co/yxT8dF02qx",2021-11-29 21:38:09+00:00,
False,en,1466159711171063810,Well now we are 20 months in and it doesn’t look like you do either…you are responsible for move covid deaths in 2021 than 2020…and you inherited 3 vaccines…but the media doesn’t want to talk about that 🤫 @POTUS @VP https://t.co/CgeetNUlD7,2021-11-29 21:38:09+00:00,
False,nl,1466159710764244995,@thierrybaudet Maar gelukkig hebben wij de uil van Minerva (🤮) die ALLES beter weet en in z'n eentje de covid problematiek in één dag oplost... toch?,2021-11-29 21:38:09+00:00,replied_to
False,es,1466159710063759361,"Austin Rivers y Bones Hyland entraron al protocolo de salud (COVID-19) y se perderán varios partidos.

Nos estamos quedando casi sin jugadores la puta madre https://t.co/5of8nKwSsj",2021-11-29 21:38:09+00:00,
False,en,1466159709187022850,"@SirVitek_ @ramanujoke Agree, imagine letting covid live rent free",2021-11-29 21:38:09+00:00,replied_to
False,und,1466159707278565377,https://t.co/5m79CUE1dc,2021-11-29 21:38:08+00:00,
True,fr,1466159704179154955,"Omicron : l'OMS assure que ce nouveau variant ne provoque pour l'heure que des formes ""légères"" du Covid-19 - https://t.co/OHP0WSE0Og https://t.co/QOk1xWgqVY",2021-11-29 21:38:08+00:00,
False,es,1466159703440990208,@luisbeltrancl @LalupisMg @beltrandelrio Y vienen del interior de la República a cundir de COVID su localidad; nunca aprenderemos.,2021-11-29 21:38:07+00:00,replied_to
False,en,1466159702962847749,@Bird5Ca It still amazes me that a country who blamed then POTUS Trump for every Covid death in the US simply refuses to attach blame to Trudeau &amp; his collection of incompetent Ministers who simply watched Canadians die while they got some on job training...,2021-11-29 21:38:07+00:00,replied_to
False,de,1466159702404911112,"@sesmi0811 @r_jeger @MarcusPretzell Fast nur Ungeimpfte auf den ITS. Die Impfung schützt vor schwerem Verlauf und Long COVID, Und-je weniger der Virus zirkuliert desto weniger Mutationen kommen zustande. Das jetzt Omicron auf uns zukommt hat mit zu geringen Impfraten in S-Afrika zu tun. Es ist beschämend, dass wir",2021-11-29 21:38:07+00:00,replied_to
False,pt,1466159701687685128,Primeiro utente do novo centro de vacinação chegou três horas antes de abrir https://t.co/KA6gN8ITC7,2021-11-29 21:38:07+00:00,
False,es,1466159700915806208,"@frigeriorogelio tiene COVID, es probable que todos los chupamedias de la #UCR de #Paraná también entonces.",2021-11-29 21:38:07+00:00,
False,es,1466159700878180361,"""El FMI mencionaba que El Salvador ha manejado bien la pandemia. Los fondos para combatir el COVID-19. Como digo, no fue fácil, la pandemia arrebató la vida de muchos salvadoreños..."": @sliptone, Director de @TejidoSocialSv.

EN VIVO: https://t.co/dV6zuP6sjx https://t.co/qGQ1uwwPrZ",2021-11-29 21:38:07+00:00,replied_to
False,en,1466159700680998914,"Sagufta Janif, founder of The Fusion Hub on entrepreneurship, pivoting due to COVID and her mission. #Fijibusiness #entrepreneur
https://t.co/BoaOS69fnn",2021-11-29 21:38:07+00:00,
False,en,1466159700320440326,"Of look, a Republican lying and undermining confidence in the vaccines. How ... expected.

From @AmerIndependent's @owillis 

https://t.co/8yyTakZ9Gr",2021-11-29 21:38:07+00:00,
False,pt,1466159698453872656,"olha esse não tem covid, afinal é só mesmo trissomia https://t.co/84xKPkJQjb",2021-11-29 21:38:06+00:00,quoted
False,pt,1466159698349113351,"Mais 11413 novo(s) caso(s) reportados no país.
Agora com um total de 22105872 casos, sendo 169277 casos ativos

#covid19 #COVID_19 #covid19brasil #coronavirusnobrasil",2021-11-29 21:38:06+00:00,
False,es,1466159698000977926,"La diputada @SoniaGRaguay, secretaria general del @MovimientoWinaq, pide un minuto de silencio en memoria de las personas fallecidas a causa de la pandemia de Covid-19, incluido el profesor Ricardo Cajas Mejía. https://t.co/Yn0Ah5gnfa",2021-11-29 21:38:06+00:00,replied_to
False,en,1466159697598234638,"@fraz_j @SkySportsNews Funny, Ischaemic heart diseases has been the 2nd biggest killer in this country for many years. Even before covid. Can’t believe it.",2021-11-29 21:38:06+00:00,replied_to
False,en,1466159697317097475,"@seungminkim @Kris_Sacrebleu Knowing you have COVID, a communicable disease, and spreading it with no regard for others safety = criminal offense. It's the law in many states.",2021-11-29 21:38:06+00:00,replied_to
False,es,1466159696704770049,@DamianAIcazar Que bueno que el COVID no existe el día de hoy… es de admirarse la tregua que hizo la 4T con el virus 👏,2021-11-29 21:38:06+00:00,replied_to
False,en,1466159696650420228,Us essential workers preparing for Covid III: Revelations https://t.co/mFHHYUZjSc,2021-11-29 21:38:06+00:00,
False,en,1466159696117522444,"@KatherineK221 @NickAdamsinUSA Chances are he won’t, because he doesn’t fall into the overweight or obese category! Seems those are the majority of people who end up in hospital and on ventilator! Sorry to say, but the so called vaccine is not a cure for Covid, but there is a cure for overweight &amp; obesity! https://t.co/r443S4aguE",2021-11-29 21:38:06+00:00,replied_to
False,en,1466159695627014146,"Trump Tested Positive for Covid Before 2020 Debate, According to Ex-Chief of Staff https://t.co/tqenqaZDct",2021-11-29 21:38:06+00:00,
False,en,1466159695517782018,"Saw a vid of a pastor saying his church is ‘vaccine neutral’

To all those in the flock who think wolves are safe, I mean they only kill 2% of the flock, I hope your pastor’s not  ‘wolf neutral’ 

Wolves kill and injure sheep
COVID kills and injures church members",2021-11-29 21:38:05+00:00,
False,en,1466159695312437258,"Bron caught COVID and said ""something fishy is happening"" nigga you the one prolly been outside lol",2021-11-29 21:38:05+00:00,
False,en,1466159694091804674,@dockaurG @ProlongingCovid Where are the covid parties?,2021-11-29 21:38:05+00:00,replied_to
False,en,1466159693684953088,"@GOP 
The QGOP has chosen COVID-19 over America! 
https://t.co/cLrQxNlKMQ",2021-11-29 21:38:05+00:00,replied_to
False,en,1466159693471133702,"@MPSHaringey @haringeycouncil @AJogee @LICSMosque @MallWoodGreen @WoodGreenNews @WoodGreenLDN There is a new coronavirus variant Omicron, haven't you seen the news, I guess not as you are all bunched up not wearing masks. This is why covid still exists!!!",2021-11-29 21:38:05+00:00,replied_to
False,en,1466159693278056451,@Kozzy_8 @alfred_cabonena BS I am unvaxxed 56yrs I was infected by double Vaxxed I will remain a pure blood I refuse the poison Vax I would any day have COVID again than be vaxxed,2021-11-29 21:38:05+00:00,replied_to
False,en,1466159691088736259,What’s the #delta on #omicron? #covid19 https://t.co/f6vpnngaA0,2021-11-29 21:38:04+00:00,
False,es,1466159689029373962,Hay que ser tonto para en la altura que estamos quejarse de las vacunas y el pasaporte COVID. Ala ya está me he desahogado. Si no estás de acuerdo conmigo poneros en fila india y os enseño la puerta,2021-11-29 21:38:04+00:00,
False,en,1466159688354045953,"The Oswego Christmas Walk did not take place in 2020 due to the COVID-19 pandemic, but is returning Friday, Dec. 3 with a full night of events for visitors to enjoy, from 4:30 p.m. until 8:30 p.m. https://t.co/UTrO7tyUM3",2021-11-29 21:38:04+00:00,
False,fr,1466159687959728130,"Mike Bellot manifeste la triste réalité de Solo Mask.Lancé en Mars 2020 afin de participer au terme du Covid 19 en Haïti, Solo Mask n’a pas pu réussir à cause du milieu auquel il évolue. Par contre, @iamwill a sorti avec succès  @xupermask 
#innovation #technology #Creative Le Z https://t.co/3BYq7qSU7L",2021-11-29 21:38:04+00:00,
False,en,1466159687355744261,@xosugarbunny We could have ended covid with the world actually worked together. I can only speak of the UK. But we sadly at the moment have the worst government in modern British history.,2021-11-29 21:38:04+00:00,replied_to
False,en,1466159687187922946,"First U.S. omicron patient was fully vaccinated and has mild Covid symptoms, officials say https://t.co/hsfBdP1NnL",2021-11-29 21:38:04+00:00,
False,en,1466159687074734095,"What?
Next you’ll be saying #covid escaped from a laboratory. https://t.co/fVPgEF3agC",2021-11-29 21:38:03+00:00,quoted
False,en,1466159687057829888,"First U.S. omicron patient was fully vaccinated and has mild Covid symptoms, officials say https://t.co/nLVB494dX3 #news #topstories #berkleybearnews",2021-11-29 21:38:03+00:00,
False,fr,1466159686865068041,"@dupontaignan Au Canada, les fonctionnaires fédéraux doivent être vaccinés ainsi que tous les voyageurs montant à bord d'un train, d’un avion ou d'un bateau. Un passeport vaccinal est requis pour entrer dans les lieux publics.
https://t.co/cKbpHeUBRP",2021-11-29 21:38:03+00:00,replied_to
False,en,1466159686709874704,@sterlingknuckle @BrianKempGA Because the mask mandates have crushed covid in all the places they have been used right? 🤡,2021-11-29 21:38:03+00:00,replied_to
False,en,1466159686097334274,Israeli scientists are working to determine COVID vaccine efficiency against omicron. This is how https://t.co/3a7BUnnh2S,2021-11-29 21:38:03+00:00,
False,es,1466159685313056768,Pará registra 610.087 casos e 16.928 mortes por Covid-19 https://t.co/SbLUDQh9G0,2021-11-29 21:38:03+00:00,
False,en,1466159683979333637,"@KSP_PT @IngrahamAngle Lol well since the vaccine DOESN'T WORK, you can still get and SPREAD COVID even if you get the jab, you're statement is irrelevant.  Bunch of morons here.",2021-11-29 21:38:03+00:00,replied_to
False,ru,1466159683937333250,"За последние несколько дней появились предупреждения о варианте COVID «Омикрон», который, как опасаются представители здравоохранения, может распространиться по всему миру и быстро превзойти «Дельта». https://t.co/YccLgVQIuO",2021-11-29 21:38:03+00:00,
False,fr,1466159683425615873,L’Alberta investit 55 millions $ pour la recherche et le développement de vaccins https://t.co/lud7GKre7F,2021-11-29 21:38:03+00:00,
False,en,1466159683153149958,Doctor who raised alarm about omicron COVID-19 variant says 'no reason' to panic  https://t.co/JpYfjqLibH,2021-11-29 21:38:03+00:00,
False,pt,1466159682410754060,"E minha mãe que ia arrumar barraco na fila da vacina pq passaram na nossa frente vey KAKAKAKAKAK… SEM OR😂😅
.
.
.
.
.
#VacinasSalvamVidas #coronavirus #Covid_19",2021-11-29 21:38:02+00:00,
False,en,1466159681982935046,@mac_gully @JayTeeGeee @TomiLahren why because she made a actinium of words from the letters of covid that has nothing to do with each other lol and made one of the word democrats .. you mean to tell me that the republicans hasn’t used the pandemic for their political gain either,2021-11-29 21:38:02+00:00,replied_to
False,en,1466159681982713857,@Awdson456 @defypiff1 @CNBCnow People who are vaccinated can still catch and spread Covid they are least likely to but it’s still possible. It wasn’t ever meant to immunize you but the majority of vaxxed people are not deathly ill and hospitalized. Which was the whole point. To stop clogging up hospitals.,2021-11-29 21:38:02+00:00,replied_to
False,en,1466159680896393218,"@sunny @TheView We understand your take on racism. Every topic now for you is about racism. We understand, but here you went TOO FAR. This is about health &amp; you driving a wedge here w/health protocols is inexcusable.  The last thing we need is people linking Covid precautions with discrimination",2021-11-29 21:38:02+00:00,replied_to
False,en,1466159678279327748,"Quack TV Doctor Thinks He Deserves to Be a Senator, Because That’s Where We Are Now https://t.co/IStf7gkhGk via @Yahoo ,
  {Rev. ?} Jimmy Bakker CLAIMED that his snake oil, SILVER SOLUTIONS, cured covid!!!
  DID IT??",2021-11-29 21:38:01+00:00,
False,en,1466159677746515970,@MeghanMcCain So weird I don’t give COVID a thought just get up go to work go home and look at all the bs on Twitter if you are vaccinated why worry about it if you are not that was your choice I think the government should leave everyone alone,2021-11-29 21:38:01+00:00,replied_to
False,en,1466159677641793538,"@RichardGrenell @GavinNewsom Zeke Miller WH AP
Report 
Of dubt about Omicron 
Covid-19 mutant variant

Mutates 50 time at 24h &amp;
30 times on spike

But this is not interesting information

The most intresting is doubt that the Gov Gavin Newsom is the person who come back from Mexico
and bring to CA-Omicron",2021-11-29 21:38:01+00:00,replied_to
False,en,1466159677553659914,The COVID vaccines were designed to fail https://t.co/onQjr46Ihb,2021-11-29 21:38:01+00:00,
False,en,1466159675796340744,"Commentary: This is an opportunity to do better for students — to find the rich, transformative learning experiences that arose during the COVID-19 crisis and help them take hold https://t.co/UZjcOap84y",2021-11-29 21:38:01+00:00,
False,en,1466159675741724674,@TAEHAYLOR Selling floor ones for under fv. They're $780 each. Cant go due to covid.,2021-11-29 21:38:01+00:00,replied_to
False,no,1466159675221680131,@ar_covid Strutsen,2021-11-29 21:38:01+00:00,replied_to
False,en,1466159673854226434,"@gerrish85 @Furball_1969 @ChrisReesK1 @JuliaHB1 @cinemacoswansea I don’t have a major problem with any of the Covid-related laws in the UK. You did, inadvertently, touch on an issue from last year though - the police routinely failed to correctly apply the legislation in issuing fines.

However...",2021-11-29 21:38:00+00:00,replied_to
False,en,1466159673221042179,"Like you weren't rooting for Covid to get worse and worse I'm order to hand your sleepy ass the presidency by forcing cheat by mail....  savor the flavor, cuz it sure as hell won't happen again. #youhavepreseniledementia
#presidentpoopypants https://t.co/42QfEmqKQy",2021-11-29 21:38:00+00:00,quoted
False,en,1466159672948408321,"The symptoms of long COVID are many, can extend beyond a year and can be debilitating. To protect yourself, get vaccinated. https://t.co/NEncyZ9udM

#FightingCov2 #GetTheScience",2021-11-29 21:38:00+00:00,
False,en,1466159672520499205,"Covid news live: Omicron detected in US; UK reports 48,374 new cases and 171 deaths https://t.co/3zwPassqFv",2021-11-29 21:38:00+00:00,
