possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-28T20:18:07.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465052403649200129,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T20:17:08.000Z,en,RT @CCronshaw: LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)…,1465052157732917257,retweeted,"['k', 'tiz', '(', 'spider', 'poisoning', '/la', 'rt', ')', 'a', 'bite', 'tr', 'latrodectus', '/', 'due', 'widow', '@', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
False,2021-11-28T20:17:00.000Z,en,RT @CCronshaw: LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)…,1465052125373812745,retweeted,"['k', 'tiz', '(', 'spider', 'poisoning', '/la', 'rt', ')', 'a', 'bite', 'tr', 'latrodectus', '/', 'due', 'widow', '@', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
False,2021-11-28T20:16:34.000Z,en,@0mie @Marriott They have a long white sleeve shirt with the SDCC logo/donating blood with many sizes.  The other is a Black Widow shirt,1465052016170844161,replied_to,"['size', 'white', 'many', 'sdcc', 'long', 'logo/donating', 'blood', 'widow', 'black', 'shirt', 'sleeve']"
False,2021-11-28T20:15:34.000Z,en,RT @CCronshaw: LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)…,1465051762658848774,retweeted,"['k', 'tiz', '(', 'spider', 'poisoning', '/la', 'rt', ')', 'a', 'bite', 'tr', 'latrodectus', '/', 'due', 'widow', '@', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
False,2021-11-28T20:15:25.000Z,it,il prossimo film che devo vedere è Black Widow FINALMENTE😭😭 https://t.co/A4uaGEWVpY,1465051726810173442,,"['e', 'vedere', 'widow', 'film', 'il', 'black', 'finalmente', 'prossimo', 'devo', 'che']"
False,2021-11-28T20:15:10.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1465051663711019011,retweeted,"['v', 'rt', 'widow', 'black', 'hawkeye']"
False,2021-11-28T20:14:54.000Z,en,@Classic36Talks @_FireMonkey Reflex and black widow won’t return because Reflex was a limited time partnership deal with Nvidia and black widow is a whole different thing with marvel,1465051595410919438,replied_to,"['different', 'deal', 'nvidia', 'whole', 'time', 'marvel', 'widow', '@', 'reflex', 'black', 'partnership', 'return', 'firemonkey', 'thing', 'limited']"
False,2021-11-28T20:14:54.000Z,en,RT @CCronshaw: LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)…,1465051594257489920,retweeted,"['k', 'tiz', '(', 'spider', 'poisoning', '/la', 'rt', ')', 'a', 'bite', 'tr', 'latrodectus', '/', 'due', 'widow', '@', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
False,2021-11-28T20:13:32.000Z,en,"@ACSDragon_yt damn, black widow??? Wonder who that is🤔",1465051252425777155,replied_to,"['wonder', 'yt', 'damn', 'widow', 'black', '?']"
False,2021-11-28T20:13:19.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465051198797410304,retweeted,"['rt', 'flying', 'avenger', 'widow', 'black', 'rest']"
False,2021-11-28T20:12:51.000Z,en,RT @Ressed_hobbyist: @lingerie_addict Of the original avengers.... were any of their families 'struggling' ? I mean Hawkeye's family seemed…,1465051081256411147,retweeted,"[""'struggling"", 'addict', 'seemed', 'rt', ""'"", ""'s"", 'mean', 'avenger', 'family', 'original', 'hawkeye', 'family', '?', 'hobbyist']"
True,2021-11-28T20:12:48.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465051067658371073,retweeted,"['attebtioncrazy', 'lot', 'rt', 'anal', ""'s"", 'big', 'widow', 'love', 'black', 'hulk', 'cock', 'includes', 'lady', 'video']"
False,2021-11-28T20:11:54.000Z,en,"Second go around with BLACK WIDOW confirms that it's still one of the more boring entries in the MCU. Not quite the slog that ETERNALS ended up being, but still an absolutely inert movie.",1465050841681903620,,"['confirms', 'still', 'second', 'go', 'one', 'mcu', 'ended', 'absolutely', 'inert', 'movie', 'widow', 'black', 'slog', 'eternals', 'entry', 'around', 'boring', 'quite']"
False,2021-11-28T20:11:43.000Z,en,RT @CCronshaw: LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)…,1465050796190580747,retweeted,"['k', 'tiz', '(', 'spider', 'poisoning', '/la', 'rt', ')', 'a', 'bite', 'tr', 'latrodectus', '/', 'due', 'widow', '@', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
False,2021-11-28T20:10:40.000Z,und,"RT @AndrewNation13: #ScarlettJohansson #TKO 💯
https://t.co/O9jEpsWoLH",1465050528707084288,retweeted,['rt']
False,2021-11-28T20:09:48.000Z,en,RT @CCronshaw: LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)…,1465050314097102849,retweeted,"['k', 'tiz', '(', 'spider', 'poisoning', '/la', 'rt', ')', 'a', 'bite', 'tr', 'latrodectus', '/', 'due', 'widow', '@', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
True,2021-11-28T20:09:39.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465050273353801729,retweeted,"['attebtioncrazy', 'lot', 'rt', 'anal', ""'s"", 'big', 'widow', 'love', 'black', 'hulk', 'cock', 'includes', 'lady', 'video']"
False,2021-11-28T20:09:33.000Z,en,"LATRODECTISM (n.) /la-trə-ˈdek-ˌtiz-əm/: poisoning due to the bite of a spider of the genus Latrodectus (a.k.a. black widow)

Here's the piece I did for @Ginger_El_ as part of the FFXV Book Club gift exchange! It was such a blast to paint these two!

Mixed media on hot press https://t.co/Yryr6i3ASk",1465050250368880641,,"['k', 'tiz', 'blast', '(', 'spider', 'exchange', 'poisoning', 'hot', '/la', 'ffxv', 'paint', 'two', 'piece', ')', 'medium', 'a', 'part', 'bite', 'gift', 'book', '!', 'press', 'club', 'tr', 'latrodectus', 'mixed', '/', 'due', 'widow', '@', 'el', 'black', ""'dek"", 'n', 'latrodectism', 'genus']"
False,2021-11-28T20:08:42.000Z,en,"@bhaskar_goel @DuneNews It will pass Black Widow by next Sunday.
But Eternals is breathing down its neck and will pass Dune by then.
And Eternals is banned in China and has no revenue there.",1465050037176651778,replied_to,"['pas', 'banned', 'next', 'china', 'neck', 'sunday', 'widow', 'breathing', 'goel', 'black', 'eternals', 'dune', 'revenue']"
False,2021-11-28T20:06:03.000Z,pt,"@GNGeekNation ""deve ultrapassar a bilheteria de Black Widow"" o cinema venceu https://t.co/cow7NBjuuF",1465049370009772043,replied_to,"['ultrapassar', 'de', 'cinema', 'deve', 'bilheteria', 'widow', 'black', 'venceu']"
False,2021-11-28T20:05:03.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465049117806284808,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T20:04:34.000Z,it,"black widow &lt;3 NON SAPREI NEMMENO COSA DIRE PRECISAMENTE,, azione fantastica mescolata a family drama. stupendo https://t.co/bSWXepM6b7",1465048995445805056,replied_to,"['&', 'azione', 'fantastica', 'cosa', 'lt', '3', 'precisamente', 'widow', 'mescolata', 'black', 'saprei', 'non', 'family', 'stupendo', 'dire', 'drama', 'nemmeno']"
False,2021-11-28T20:03:28.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465048718806183941,retweeted,"['offline', 'to', 'rt', 'man', '(', 'marvel', 'captain', 'everline', 'q', 'iron', '211128', 'sangyeon', ')', 'boyz', 'hero', 'america']"
False,2021-11-28T20:03:10.000Z,en,@Roxmanoff watch Black Widow instead,1465048642637729795,replied_to,"['widow', 'black', 'instead', 'watch']"
False,2021-11-28T20:02:57.000Z,en,@ElenaNixErotica That's what I'm writing right now. The Black Widow series where the female MCs don't just get happily ever after. They get even too.,1465048589076340736,replied_to,"['I', 'series', 'happily', 'ever', 'female', 'widow', 'get', 'black', 'writing', 'right', 'even', 'mc']"
False,2021-11-28T20:02:18.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1465048425993543684,retweeted,"['que', 'pelicula', 'fue', 'en', 'la', 'rt', 'donde', 'natasha', 'todo', 'somos', 'desataron', 'de', 'romanoff', 'primer', 'conscientes', 'tenia', 'widow', 'el', 'black', 'potencial']"
False,2021-11-28T20:02:10.000Z,en,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",1465048393068204040,retweeted,"['BARTON', 'agent', 'shield', 'rt', 'alternative', '~', 'former', 'avenger', 'master', 'marvel', '/', 'marksman', 'based', 'HAWKEYE', 'universe', 'comic', 'CLINT']"
False,2021-11-28T20:01:40.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465048265548730369,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T20:00:13.000Z,en,"RT @Nygma85: Black Widow, Moon Knight, Sentry amd Ghost Rider from 2019.

#ArtShare #ArtPortfolio #ArtistOnTwitter #ComicbookArt #rtArtBoos…",1465047898786353158,retweeted,"['rider', 'rt', '2019', 'moon', 'amd', 'sentry', 'widow', 'black', 'ghost', 'knight']"
False,2021-11-28T19:59:44.000Z,en,"@_FireMonkey Stranger things set, black widow set, and start wars skins set",1465047780242640896,replied_to,"['war', 'thing', 'stranger', 'widow', '@', 'start', 'black', 'skin', 'set', 'firemonkey']"
False,2021-11-28T19:58:31.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465047474775724035,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T19:58:30.000Z,en,@obliviate_ag @rosesforhazz Black widow😫🥺,1465047469956509697,replied_to,"['widow', 'black', 'ag']"
True,2021-11-28T19:57:22.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465047183179362305,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T19:56:32.000Z,en,"episode two of @hawkeyeofficial was pretty good, I am still wondering when it will connect back to Black widow. It left me with more questions.",1465046972692414471,,"['still', 'question', 'pretty', 'two', 'left', 'widow', 'episode', 'good', 'black', 'wondering', 'back', 'connect']"
False,2021-11-28T19:56:23.000Z,en,"Hmm #HAWKEYE is pretty decent, i just wish it had less humor. Same complaint i had with black widow.",1465046934847045637,,"['le', 'humor', 'pretty', 'wish', 'widow', 'black', 'hmm', 'complaint', 'decent']"
False,2021-11-28T19:55:57.000Z,en,"RT @criminalplaza: marvel symbols:

⍟ captain america 
⎊ iron nan
⧗ / ⴵ black widow 
✇ hulk
✵ captain marvel 
۞ doctor strange
४ loki 
𖤍 va…",1465046827531751425,retweeted,"['loki', 'rt', 'va', 'marvel', 'captain', '/', 'widow', 'iron', 'symbol', 'black', 'hulk', 'america', '#', 'nan', 'strange', '4', 'doctor']"
False,2021-11-28T19:55:51.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1465046802818912261,retweeted,"['que', 'pelicula', 'fue', 'en', 'la', 'rt', 'donde', 'natasha', 'todo', 'somos', 'desataron', 'de', 'romanoff', 'primer', 'conscientes', 'tenia', 'widow', 'el', 'black', 'potencial']"
False,2021-11-28T19:55:23.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465046684044447744,retweeted,"['rt', 'anal', 'oral', 'never', 'pool', '!', 'decided', 'perse', 'get', 'slave', 'slut', 'fun', 'villa', 'use']"
False,2021-11-28T19:55:13.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465046642244009987,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
True,2021-11-28T19:54:27.000Z,en,"RT @lure_lady: -50% OFF 🙀 ALL VIDEOS❗️
👉https://t.co/amZIHZwlVf https://t.co/OagfrkciVx",1465046451239673861,retweeted,"['rt', '%', 'video', '50', 'lady']"
False,2021-11-28T19:52:22.000Z,en,mental breakdown? pues a ver Black Widow,1465045923394985986,,"['breakdown', 'mental', 'pues', 'widow', 'black', 'ver', '?']"
False,2021-11-28T19:52:19.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1465045912716292099,retweeted,"['v', 'rt', 'widow', 'black', 'hawkeye']"
False,2021-11-28T19:51:38.000Z,en,Black Widow hurt extra.,1465045742800756736,,"['widow', 'black', 'hurt', 'extra']"
False,2021-11-28T19:50:43.000Z,es,"@GeekZoneGZ Comete errores, huyó de la pelea en la subasta, la siguieron hasta su apartamento, Clint la dominó facil, en los créditos iniciales aparece su entrenamiento.
Pero claro con todo eso es uNa MaRY Sue.
Es la gente que dice lo mismo de Capitana Marvel, Black Widow, Rey, etc.",1465045510792925198,replied_to,"['mismo', 'sue', 'capitana', 'que', 'marvel', 'entrenamiento', 'apartamento', 'una', 'en', 'la', 'dice', 'iniciales', 'rey', 'comete', 'los', 'con', 'claro', 'todo', 'facil', 'pero', 'mary', 'siguieron', 'de', 'errores', 'pelea', 'creditos', 'subasta', 'aparece', 'e', 'eso', 'etc', 'lo', 'domino', 'clint', 'gente', 'su', 'huyo', 'hasta', 'black', 'widow']"
False,2021-11-28T19:50:29.000Z,es,"@widxwsc Ay dios jaja muchísimo texto, bueno al final todos dan su opinión, te agrade o no, con verdades o mentiras cada uno tendrá su perspectiva.
Para ti fue un éxito, aunque no fue así pero sí te gustó pues está bien.
Ayudó más que nada para introducir a una nueva Black Widow.",1465045449774092303,replied_to,"['un', 'que', 'gusto', 'introducir', 'fue', 'muchisimo', 'cada', 'una', 'dios', 'con', 'texto', 'ma', 'al', 'todos', 'tendra', 'ayudo', 'esta', 'opinion', 'pero', 'jaja', 'uno', 'para', 'exito', 'verdades', 'ti', 'ay', 'mentiras', 'nada', 'te', 'bueno', 'agrade', 'bien', 'nueva', 'aunque', 'dan', 'asi', 'pues', 'widow', 'su', 'black', 'perspectiva', 'final', 'si']"
False,2021-11-28T19:50:10.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465045369797160963,retweeted,"['rt', 'flying', 'avenger', 'widow', 'black', 'rest']"
False,2021-11-28T19:49:24.000Z,en,‘Hawkeye’ director and EP Rhys Thomas explains how the MCU’s best archer came to have a precocious protege and a list of enemies that will direct the MCU’s future storylines. https://t.co/bdA175P21y,1465045180306935811,,"['explains', 'protege', 'storyline', 'archer', 'future', 'enemy', 'director', 'thomas', 'rhys', 'mcu', 'came', 'best', ""'"", 'precocious', ""'s"", 'direct', 'ep', ""'hawkeye"", 'list']"
False,2021-11-28T19:48:38.000Z,pt,eu só não entendi black widow ser the one that divides the fandom https://t.co/IaGaD1su43,1465044987335299072,quoted,"['eu', 'ser', 'one', 'nao', 'widow', 'black', 'divide', 'fandom', 'entendi']"
True,2021-11-28T19:46:35.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465044468176928775,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T19:45:45.000Z,en,"I Believe Empowering Women is the Real Theme of the Black Widow Movie. | by Justiss Goode | Jul, 2021 | Medium - via @pensignal  Enjoy my story https://t.co/XDBLCktaLm about the recent Black Wido release.",1465044261464944644,,"['story', 'movie', 'via', 'justiss', 'believe', 'woman', 'enjoy', '|', 'widow', 'goode', 'theme', 'empowering', 'black', 'medium', 'jul', 'real', '2021']"
False,2021-11-28T19:45:42.000Z,en,"Here is this week's schedule! 
SUNDAY - N/A
MONDAY - Black Widow
WEDNESDAY - Human Fall Flat
FRIDAY - Stream 
SATURDAY - Cottage Living

There you go everyone!! This week's set up!!",1465044248193998852,replied_to,"['go', 'schedule', 'saturday', 'cottage', 'wednesday', 'monday', 'stream', 'human', 'n/a', '!', 'sunday', 'fall', 'week', 'everyone', 'flat', 'friday', 'living', ""'s"", 'widow', 'black', 'set', 'up']"
False,2021-11-28T19:45:06.000Z,en,Black Widow is just Marvel’s version of Totally Spies,1465044094636408839,,"[""'s"", 'marvel', 'widow', 'black', 'spy', 'version', 'totally']"
False,2021-11-28T19:44:57.000Z,en,"RT @hyunjaemwohae: sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawke…",1465044060125728780,retweeted,"['rt', 'answer', 'tbz', 'man', 'jacob', ""'s"", 'marvel', 'captain', 'juyeon', 'widow', 'iron', 'q', 'black', 'hero', 'sangyeon', 'america', 'hawke', '?']"
False,2021-11-28T19:44:21.000Z,en,"RT @criminalplaza: marvel symbols:

⍟ captain america 
⎊ iron nan
⧗ / ⴵ black widow 
✇ hulk
✵ captain marvel 
۞ doctor strange
४ loki 
𖤍 va…",1465043908270776322,retweeted,"['loki', 'rt', 'va', 'marvel', 'captain', '/', 'widow', 'iron', 'symbol', 'black', 'hulk', 'america', '#', 'nan', 'strange', '4', 'doctor']"
False,2021-11-28T19:44:15.000Z,en,"@juuxiie Aww thanks 😭, you picked the best girl besides black widow , gamora is so beautiful",1465043883730083841,replied_to,"['picked', 'thanks', 'beautiful', 'best', 'besides', 'girl', 'widow', 'gamora', 'black', 'aww']"
False,2021-11-28T19:43:52.000Z,en,"marvel symbols:

⍟ captain america 
⎊ iron nan
⧗ / ⴵ black widow 
✇ hulk
✵ captain marvel 
۞ doctor strange
४ loki 
𖤍 valkyrie
꘩ ant-man
ᗢ / ᱬ scarlet witch
✪ winter soldier
🕸️ spider man
➳ / ⌖ hawkeye
 ◊  vision
Ⓐ avengers
➃ fantastic four
⩔ falcon",1465043786254503949,,"['marvel', 'avenger', 'soldier', '#', 'hulk', 'doctor', 'witch', 'four', 'valkyrie', 'man', 'fantastic', 'captain', 'america', 'hawkeye', 'loki', 'ant', 'vision', '*', 'symbol', 'scarlet', 'ttu', '/', 'widow', 'iron', 'black', 'strange', '4', 'falcon', 'nan', 'spider', 'winter']"
False,2021-11-28T19:43:49.000Z,en,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,1465043774493454337,retweeted,"['rt', 'anal', 'oral', 'never', 'pool', '!', 'decided', 'perse', 'get', 'slave', 'slut', 'fun', 'villa', 'use']"
False,2021-11-28T19:43:13.000Z,en,"RT @nrxmanoff: 𝘕𝘢𝘵𝘢𝘴𝘩𝘢 𝘙𝘰𝘮𝘢𝘯𝘰𝘧𝘧

black widow. spy.
assassin. avenger.
oc &amp; crossover friendly. 
marvel fandom.
literate &amp; descriptive.
ship…",1465043623737802768,retweeted,"['ship', '&', 'spy', 'rt', 'descriptive', 'avenger', 'oc', 'crossover', 'amp', 'marvel', 'Natasha', 'assassin', 'Romanoff', 'widow', 'literate', 'black', 'friendly', 'fandom']"
False,2021-11-28T19:43:12.000Z,en,i just wanna be a black widow in the 40s that goes to jazz shows and my jazz musician husband brags about me,1465043616884305927,,"['go', 'brag', 'want', 'musician', 'widow', 'black', '40', 'show', 'husband', 'jazz']"
False,2021-11-28T19:42:48.000Z,en,@pterthepooh it’ll be so much worse if it’s not worldwide tho. like some people will be able to see it and it’ll probably be spoiled in a week. i wonder if they’ll release it on a streaming platform if a non worldwide lockdown happens like they did with black widow,1465043519429615623,replied_to,"['spoiled', 'non', 'able', 'happens', 'tho', 'people', 'release', 'lockdown', 'wonder', 'worldwide', 'streaming', 'week', 'worse', 'much', 'probably', 'platform', 'widow', 'like', 'black', 'see']"
False,2021-11-28T19:42:40.000Z,en,Someone just passed after a battling a rare illness privately &amp; your mind immediately goes to… worrying about the fact that the widow is not black? https://t.co/wdFbPlCftw,1465043484734197761,,"['illness', 'go', '&', 'fact', 'passed', 'rare', 'someone', 'privately', 'amp', 'mind', 'widow', 'black', 'battling', 'immediately', '?', 'worrying']"
False,2021-11-28T19:42:30.000Z,en,RT @HooleQuinn: Never drawn Black Widow before! This is actually going to be a Christmas present for somebody 😌 https://t.co/a6p5FbIPpH,1465043442732572672,retweeted,"['rt', 'never', '!', 'actually', 'widow', 'christmas', 'black', 'before', 'somebody', 'drawn', 'going', 'present']"
False,2021-11-28T19:42:03.000Z,en,Are we all in agreement that black widow was a good movie but a bad mcu movie,1465043328286826504,,"['bad', 'mcu', 'movie', 'widow', 'good', 'black', 'agreement']"
False,2021-11-28T19:41:52.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465043283709677576,retweeted,"['offline', 'to', 'rt', 'man', '(', 'marvel', 'captain', 'everline', 'q', 'iron', '211128', 'sangyeon', ')', 'boyz', 'hero', 'america']"
False,2021-11-28T19:41:24.000Z,en,"Black Widow #1-18 now available, makes a great gift this holiday season!! #blackwidow #marvelcomics #blackwidowmovie https://t.co/uyXZqwuUgX",1465043166638354442,,"['season', 'gift', '18', 'holiday', 'great', '!', 'widow', 'make', 'black', 'available']"
False,2021-11-28T19:41:14.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1465043121486581768,retweeted,"['que', 'pelicula', 'fue', 'en', 'la', 'rt', 'donde', 'natasha', 'todo', 'somos', 'desataron', 'de', 'romanoff', 'primer', 'conscientes', 'tenia', 'widow', 'el', 'black', 'potencial']"
False,2021-11-28T19:41:09.000Z,en,RT @natashasmygem: black widow and shang-chi added to the iconic marvel introduction scene so true https://t.co/Nnc64QDhf3,1465043104583454722,retweeted,"['true', 'rt', 'iconic', 'introduction', 'marvel', 'chi', 'scene', 'widow', 'shang', 'black', 'added']"
False,2021-11-28T19:40:59.000Z,en,"And I say that having like Black Widow and enjoyed some parts of F+WS but there's nothing in them that really compares, the only question now is if No Way Home will continue this",1465043062313394187,replied_to,"['compare', 'part', 'nothing', 'widow', 'really', 'like', 'enjoyed', 'black', 'way', 'home', 'say', 'continue', 'question', 'f+ws']"
False,2021-11-28T19:39:49.000Z,und,"#ScarlettJohansson #TKO 💯
https://t.co/O9jEpsWoLH",1465042766241484802,,[]
False,2021-11-28T19:39:26.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465042669651079169,retweeted,"['offline', 'to', 'rt', 'man', '(', 'marvel', 'captain', 'everline', 'q', 'iron', '211128', 'sangyeon', ')', 'boyz', 'hero', 'america']"
False,2021-11-28T19:39:16.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465042628446142466,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T19:39:07.000Z,en,It's the big weird shit like WandaVision's sitcom elements or Loki that are really blazing a trail for the MCU while the smaller outings like Black Widow or F+WS just fail to engage,1465042590345175040,replied_to,"['weird', 'trail', 'big', 'engage', 'really', 'element', 'fail', 'mcu', 'loki', 'sitcom', 'blazing', 'outing', ""'s"", 'wandavision', 'widow', 'like', 'black', 'smaller', 'shit', 'f+ws']"
False,2021-11-28T19:37:53.000Z,en,RT @MCUPerfectGifs: Black Widow (2021) https://t.co/V75Obwkmim,1465042281270968322,retweeted,"['rt', '(', 'widow', 'black', ')', '2021']"
False,2021-11-28T19:37:50.000Z,en,@cherrynostlgia i can’t get over ur black widow costume like u rrly ate that,1465042267740286986,replied_to,"['can', 'not', 'ate', 'widow', 'get', 'black', 'like', 'ur', 'costume', 'rrly']"
False,2021-11-28T19:36:17.000Z,en,"RT @vandawision: Let’s hear it for the 2021 Marvel Women!

Scarlet Witch
Agatha
Monica Rambeau
Darcy

Sharon Carter
Ayo

Black Widow
Yelena…",1465041878202478592,retweeted,"['marvel', 'witch', 'agatha', 'rt', 'rambeau', 'yelena', 'monica', '!', 'woman', 'carter', 'ayo', 'u', 'scarlet', 'let', 'widow', 'darcy', 'black', 'sharon', '2021', 'hear']"
False,2021-11-28T19:36:08.000Z,en,"Mentions Honorables :
-Unaverage Gang ~ Sing, You Sinners
-Nelly Furtado ft Calle 13 ~ No Hay Igual
-Robert Miles ~ Children
-Dooz Kawa ~ Plumes
- Alpha Wann ~ Barcelone
- Bronski Beat ~Smalltown Boy
- Iggy Azalea ft Rita Ora ~ Black Widow
- Scylla ft Furax et B-Lel ~ Chopin",1465041840315547655,replied_to,"['rita', 'dooz', '~smalltown', 'lel', 'wann', 'et', 'igual', 'mile', 'plume', 'furtado', 'kawa', 'furax', 'iggy', 'gang', 'nelly', 'calle', 'beat', 'chopin', '~', 'azalea', 'child', 'ft', 'boy', '13', 'bronski', 'alpha', 'robert', 'scylla', 'sing', 'mention', 'b', 'widow', 'honorables', 'black', 'barcelone', 'os', 'sinner', 'unaverage', 'hay']"
False,2021-11-28T19:35:57.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465041794727514114,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T19:35:46.000Z,en,RT @KILLING5PR33: Winner of the Sunday xbox digital codes Giveaway goes to @dzounar  wins exo @WcG_iFredy29  wins black widow recharged and…,1465041747692642310,retweeted,"['go', 'xbox', 'rt', 'recharged', 'code', 'sunday', 'giveaway', 'widow', 'digital', 'black', 'winner', 'ifredy29', 'exo', 'win']"
False,2021-11-28T19:35:45.000Z,ca,"-Lucifer (me quedé en el último cap)
- Loki (último cap) ✅
- Bad Batch
-What if ✅
-Shang Chi 
-Black Widow ✅
-Eternals
-Venom 
-Star wars Visions",1465041742181318657,replied_to,"['bad', 'war', '(', 'chi', 'eternals', 'en', 'venom', ')', 'star', 'loki', 'vision', 'me', 'ultimo', 'batch', 'quede', 'widow', 'cap', 'el', 'shang', 'black', 'lucifer']"
